Nama File	Clean	Dirty	Food	Water	Time
../../test_image/food/8/images-598.jpeg	0.0024264562	0.9056035	1.9246063e-05	0.09195084	2.014s
../../test_image/food/8/images-561.jpeg	0.15791361	0.7316873	0.07476688	0.035632223	2.047s
../../test_image/food/8/images-613.jpeg	2.3044751e-07	7.83887e-06	0.99999094	9.014274e-07	2.027s
../../test_image/food/8/images-553.jpeg	0.0008994221	0.08668338	0.8480656	0.06435153	2.010s
../../test_image/food/8/imagesqwewe.jpeg	4.041446e-07	1.6204635e-06	0.99999774	2.5186694e-07	2.050s
../../test_image/food/8/imageswe.jpeg	0.00010878324	0.0011345921	0.9982589	0.0004978199	2.082s
../../test_image/food/8/4.jpeg	0.009313373	0.00062305416	0.4019745	0.5880891	2.052s
../../test_image/food/8/images-569.jpeg	3.954495e-05	0.983309	0.016641604	9.929949e-06	2.030s
../../test_image/food/8/images-601.jpeg	0.00011274993	1.617034e-05	0.9962662	0.0036048936	2.036s
../../test_image/food/8/images-568.jpeg	4.681105e-07	4.0419203e-05	0.9999329	2.627122e-05	2.023s
../../test_image/water/8/images-447.jpeg	0.00026897338	0.0026358285	2.7800934e-05	0.9970674	2.007s
../../test_image/water/8/images-446.jpeg	1.6441959e-10	4.1945714e-08	7.288009e-07	0.9999993	2.009s
../../test_image/water/8/images-450.jpeg	0.66811806	0.00045363398	0.00029398594	0.33113426	2.030s
../../test_image/water/8/images-454.jpeg	1.36410865e-08	9.226756e-07	2.4864676e-06	0.99999654	2.045s
../../test_image/water/8/images-462.jpeg	0.00030290327	0.8682054	0.0039837877	0.12750782	2.096s
../../test_image/water/8/images-449.jpeg	0.0024574196	0.28407386	0.49319094	0.22027782	2.054s
../../test_image/water/8/images-448.jpeg	0.98935217	0.002405988	3.4186658e-05	0.008207643	2.061s
../../test_image/water/8/9.jpeg	0.048490383	0.20613804	0.5038018	0.2415697	2.040s
../../test_image/water/8/images-451.jpeg	0.0012729337	0.04373667	0.06442071	0.8905697	2.041s
../../test_image/water/8/images-460.jpeg	3.2051137e-08	0.000106391446	0.03168703	0.9682065	2.053s
../../test_image/clean/8/images-824.jpeg	0.99789786	0.0009802574	0.0011217917	1.2953305e-07	2.032s
../../test_image/clean/8/images-827.jpeg	0.2983279	0.00092589535	0.7006697	7.6592696e-05	2.022s
../../test_image/clean/8/images-819.jpeg	0.62425923	0.3753099	0.00014342529	0.0002873455	2.027s
../../test_image/clean/8/images-838.jpeg	0.9744238	0.0006585335	0.024916597	1.1194037e-06	2.012s
../../test_image/clean/8/images-828.jpeg	0.99862504	0.0010536779	5.989538e-06	0.0003153431	2.063s
../../test_image/clean/8/images-816.jpeg	0.99421763	2.7956035e-05	0.0057510287	3.39011e-06	2.026s
../../test_image/clean/8/images-818.jpeg	0.44328645	0.038025122	0.25537318	0.2633153	2.012s
../../test_image/clean/8/images-806.jpeg	0.98130786	0.00017755687	0.016146814	0.0023677635	2.061s
../../test_image/clean/8/images-839.jpeg	0.99999297	1.6813563e-07	4.51288e-06	2.37351e-06	2.039s
../../test_image/clean/8/images-841.jpeg	0.6056115	0.012569923	0.38181773	8.9821907e-07	2.045s
../../test_image/dirty/8/images-359.jpeg	0.5143262	0.2751329	0.20766357	0.0028773202	2.008s
../../test_image/dirty/8/images-357.jpeg	0.023670768	0.6747335	0.2928299	0.008765842	2.061s
../../test_image/dirty/8/images-360.jpeg	0.06588898	0.85912657	0.000121935314	0.07486256	2.008s
../../test_image/dirty/8/images-366.jpeg	9.3326584e-05	0.99989223	3.6381145e-06	1.0800482e-05	2.037s
../../test_image/dirty/8/2q==-9.jpeg	2.3774053e-05	0.8669674	2.3346092e-06	0.13300651	2.020s
../../test_image/dirty/8/images-363.jpeg	5.509154e-07	0.999946	6.8670793e-06	4.6582627e-05	2.068s
../../test_image/dirty/8/images-368.jpeg	0.023947475	0.8254313	0.14450938	0.006111851	1.987s
../../test_image/dirty/8/images-364.jpeg	4.0259813e-05	0.1638926	0.44395575	0.3921114	2.023s
../../test_image/dirty/8/images-356.jpeg	0.28076228	0.6074651	0.060621966	0.05115065	1.997s
../../test_image/dirty/8/images-367.jpeg	0.00032270324	0.9614933	7.9688616e-05	0.038104355	2.007s
